ID da fila;ID do pedido;Data do pedido;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País/Região;Região;Iddoproduto;Categoria;Sub-categoria;Nomedoproduto;Custo;Vendas;Quantidade;Desconto;Lucro;Meta
1052;MX-2019-133172;02/06/2019;07/06/2019;Classe padrão;BC-10990;Beatrice Cunha;Pequenas e Medias Empresas;San Pedro de Macorís;San Pedro de Macorís;República Dominicana;Caribe;MÓV-ME-10001285;Móveis;Mesas;Chromcraft Mesa de treinamento, Retangular;1726,4;1724;2;0,7;-2326,96;-598,16
6153;MX-2020-109883;04/09/2020;10/09/2020;Classe padrão;EC-13285;Eduardo Cardoso;Varejo;Mixco;Guatemala;Guatemala;Central;TEC-TE-10002321;Tecnologia;Telefones;Cisco Carregador, Tamanhos variados;4318;26169,6;6;0;261,6;21854
1702;US-2018-121664;16/09/2018;18/09/2018;Primeira classe;TB-20725;Tânia Barros;Varejo;Petrópolis;Rio de Janeiro;Brasil;Sul;MÓV-ME-10000023;Móveis;Mesas;Barricks Mesa para computador, Preto;2803,4;2801;5;0,2;-1274,6;9941,4
8016;MX-2018-147039;14/12/2018;18/12/2018;Classe padrão;CM-12370;Carolina Martins;Varejo;Monterrey;Novo Leão;México;Norte;MÓV-ME-10000023;Móveis;Mesas;Barricks Mesa para computador, Preto;2803,4;2801;5;0,2;-1274,6;9941,4
9444;US-2021-120166;27/12/2021;31/12/2021;Classe padrão;FB-14275;Fernanda Barros;Grande Empresa;Jamundí;Valle del Cauca;Colômbia;Sul;MÓV-ME-10002608;Móveis;Mesas;Barricks Mesa de treinamento, Retangular;2084,8;2082,4;5;0,2;-2000,8;6340,8
1272;US-2019-111934;12/09/2019;17/09/2019;Classe padrão;TF-20860;Thaís Fernandes;Grande Empresa;Cipolletti;Río Negro;Argentina;Sul;TEC-AC-10004490;Tecnologia;Acessórios;Enermax Roteador, Reciclado;1639,4;4098,24;4;0,4;-2459,36;2461,24
819;US-2019-116925;29/12/2019;03/01/2020;Classe padrão;VC-21265;Vinícius Cunha;Grande Empresa;Valencia;Carabobo;Venezuela;Sul;MAT-AR-10000184;Material de escritório;Armazenamento;Tenex Armários, Metal;1287,2;4877,28;6;0,4;-2845,92;3592,48
4521;MX-2021-101749;10/05/2021;15/05/2021;Classe padrão;ER-13825;Erick Rocha;Grande Empresa;Cienfuegos;Cienfuegos;Cuba;Caribe;TEC-TE-10002321;Tecnologia;Telefones;Cisco Carregador, Tamanhos variados;4318;17446,4;4;0;174,4;13130,8
6370;MX-2018-120418;17/12/2018;23/12/2018;Classe padrão;MS-19045;Miguel Souza;Pequenas e Medias Empresas;Mixco;Guatemala;Guatemala;Central;TEC-TE-10002321;Tecnologia;Telefones;Cisco Carregador, Tamanhos variados;4318;17446,4;4;0;174,4;13130,8
7700;MX-2021-150049;29/07/2021;01/08/2021;Primeira classe;RS-20110;Rodrigo Sousa;Varejo;Morelia;Michoacán;México;Norte;TEC-TE-10002321;Tecnologia;Telefones;Cisco Carregador, Tamanhos variados;4318;17446,4;4;0;174,4;13130,8
1924;US-2019-139801;12/11/2019;15/11/2019;Primeira classe;ER-13900;Estevan Ribeiro;Varejo;Valencia;Carabobo;Venezuela;Sul;MAT-AC-10003200;Material de escritório;Eletrônicos;Cuisinart Forno, Vermelho;2655,6;6459,48;3;0,4;3806,28;3806,28
437;US-2018-122651;23/06/2018;29/06/2018;Classe padrão;CD-12325;Carolina Dias;Pequenas e Medias Empresas;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MÓV-ME-10000701;Móveis;Mesas;Barricks Mesa de centro, Branco;1498,4;1496;3;0,7;-2673,06;326,14
7710;MX-2020-145716;27/08/2020;28/08/2020;Primeira classe;SA-20440;Sofia Almeida;Grande Empresa;Ciudad Victoria;Tamaulipas;México;Norte;TEC-TE-10002321;Tecnologia;Telefones;Cisco Carregador, Tamanhos variados;4318;13084,8;3;0;130,8;8769,2
2970;US-2021-104808;09/06/2021;10/06/2021;Primeira classe;MC-18850;Matilde Costa;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-AC-10002133;Tecnologia;Acessórios;Memorex Roteador, Durável;1626,4;3942,72;4;0,4;-2562,88;2318,72
2996;US-2019-169782;21/06/2019;25/06/2019;Classe padrão;DC-13075;Douglas Carvalho;Grande Empresa;Monterrey;Novo Leão;México;Norte;MÓV-ME-10000768;Móveis;Mesas;Bevis Mesa redonda, Retangular;3232,2;3229,8;2;0,2;-962,96;2271,64
2406;MX-2020-129301;17/10/2020;22/10/2020;Segunda classe;GS-14845;GivenName Surname;Varejo;San Francisco de Macorís;Duarte;República Dominicana;Caribe;TEC-CO-10001592;Tecnologia;Copiadoras;Hewlett Fax sem fio, Par;2458,6;2456,2;4;0,202;5634,2432;5634,2432
348;US-2018-113166;15/09/2018;20/09/2018;Classe padrão;DS-13045;Diogo Souza;Grande Empresa;Choloma;Cortés;Honduras;Central;TEC-AC-10001901;Tecnologia;Acessórios;Enermax Roteador, Econômico;1429,6;7233,24;7;0,4;-2773,96;5806,04
6078;US-2021-111129;15/09/2021;21/09/2021;Classe padrão;VS-21340;Vinicius Santos;Varejo;Valencia;Carabobo;Venezuela;Sul;TEC-CO-10002466;Tecnologia;Copiadoras;Sharp Fax sem fio, Digital;2346,8;2344,4;2;0,402;490,5984;490,5984
3336;US-2018-158498;16/08/2018;21/08/2018;Classe padrão;JA-15655;Júlia Azevedo;Grande Empresa;Ilo;Moquegua;Peru;Sul;MÓV-ME-10000003;Móveis;Mesas;Lesro Mesa de madeira, Montado;2032;2029,6;2;0,7;-2188,4;-154
6368;MX-2020-141698;25/04/2020;30/04/2020;Segunda classe;YF-21925;Yasmin Fernandes;Varejo;Rondonópolis;Mato Grosso;Brasil;Sul;TEC-TE-10002321;Tecnologia;Telefones;Cisco Carregador, Tamanhos variados;4318;8723,2;2;0;87,2;4407,6
1377;US-2018-126382;18/11/2018;22/11/2018;Classe padrão;JA-15655;Júlia Azevedo;Grande Empresa;San Pedro Sula;Cortés;Honduras;Central;TEC-MÁ-10001372;Tecnologia;Máquinas;Epson Impressora de crachás, Multicolorido;1121,8;1359,6;4;0,7;240,2;240,2
2840;US-2021-116183;23/06/2021;27/06/2021;Segunda classe;AC-10735;Anna Castro;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-ME-10004571;Móveis;Mesas;Lesro Mesa de treinamento, Retangular;1065,6;1063,2;6;0,7;-3197,16;2133,24
6025;US-2021-154221;23/12/2021;29/12/2021;Classe padrão;IA-15385;Isabelle Almeida;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-CO-10002270;Tecnologia;Copiadoras;Hewlett Fax, Vermelho;2120,8;2118,4;5;0,202;6343,592;6343,592
5548;MX-2020-108658;27/09/2020;29/09/2020;Primeira classe;VC-21610;Vitoria Cardoso;Varejo;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;TEC-TE-10002321;Tecnologia;Telefones;Cisco Carregador, Tamanhos variados;4318;4361,6;1;0;43,6;46
370;US-2020-128013;10/11/2020;11/11/2020;Primeira classe;GO-15070;Gustavo Oliveira;Varejo;La Ceiba;Atlántida;Honduras;Central;TEC-CO-10004626;Tecnologia;Copiadoras;HP Fax, Vermelho;1630;1627,6;6;0,402;5503,9088;5503,9088
4172;US-2018-115077;01/10/2018;05/10/2018;Segunda classe;MM-18745;Matheus Melo;Grande Empresa;San Pedro de Macorís;San Pedro de Macorís;República Dominicana;Caribe;MAT-AC-10003188;Material de escritório;Eletrônicos;Hamilton Beach Forno, Preto;3359;5778,88;2;0,2;2422,28;2422,28
293;MX-2020-143000;19/02/2020;23/02/2020;Classe padrão;EO-13690;Enzo Oliveira;Varejo;Ananindeua;Pará;Brasil;Sul;MÓV-ME-10003990;Móveis;Mesas;HON Mesa de conferência, Branco;4803,2;4800,8;4;0,2;492,16;14904,16
9608;US-2019-148880;05/12/2019;09/12/2019;Classe padrão;RA-19960;Renan Almeida;Grande Empresa;San Pedro Sula;Cortés;Honduras;Central;MAT-AC-10000178;Material de escritório;Eletrônicos;Hamilton Beach Geladeira, Branco;2491,4;7972,32;4;0,4;5483,32;5483,32
4315;US-2021-112907;21/03/2021;24/03/2021;Primeira classe;CF-12070;Camila Fernandes;Pequenas e Medias Empresas;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-MÁ-10004036;Tecnologia;Máquinas;Panasonic Impressora de nota fiscal, Vermelho;708,4;1888,8;8;0,7;1182,8;1182,8
5687;US-2021-165267;04/10/2021;09/10/2021;Classe padrão;DA-12610;Daniel Azevedo;Grande Empresa;São Paulo;São Paulo;Brasil;Sul;MÓV-ME-10002836;Móveis;Mesas;Bevis Mesa para computador, Retangular;3247,8;3245,4;2;0,2;-1246,64;2003,56
4470;MX-2020-154130;10/05/2020;14/05/2020;Classe padrão;AF-10765;Anna Fernandes;Pequenas e Medias Empresas;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-CO-10002556;Tecnologia;Copiadoras;Brother Fax sem fio, Colorida;2383;2380,6;6;0,202;9756,98;9756,98
7429;MX-2019-158610;03/11/2019;09/11/2019;Classe padrão;RF-19915;Rebeca Fernandes;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-ME-10003990;Móveis;Mesas;HON Mesa de conferência, Branco;4803,2;4800,8;2;0,2;246,08;5051,68
10206;US-2018-156762;29/12/2018;31/12/2018;Segunda classe;PM-19510;Pedro Martins;Grande Empresa;Bom Jesus da Lapa;Bahia;Brasil;Sul;TEC-TE-10002282;Tecnologia;Telefones;Apple Smart Phone, Tamanhos variados;807,4;2691,2;8;0,6;-3768;1886,2
6670;US-2020-101532;22/06/2020;27/06/2020;Segunda classe;DA-12595;Daniel Alves;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-CO-10000667;Tecnologia;Copiadoras;HP Fax sem fio, Par;2065,4;2063;4;0,402;3681,1488;3681,1488
8724;MX-2021-128097;08/11/2021;13/11/2021;Classe padrão;LS-16540;Lara Souza;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MÓV-ME-10004066;Móveis;Mesas;Chromcraft Mesa de madeira, Branco;1874,4;1872;3;0,7;-2714,94;1036,26
10252;US-2020-128643;13/08/2020;17/08/2020;Classe padrão;MC-18850;Matilde Costa;Varejo;Pontes e Lacerda;Mato Grosso;Brasil;Sul;MÓV-ME-10002143;Móveis;Mesas;Bevis Mesa de madeira, Montado;3032,2;3029,8;1;0,6;-1605,32;-1602,92
6825;MX-2018-146584;21/01/2018;27/01/2018;Classe padrão;GF-15040;Gustavo Ferreira;Varejo;Managua;Managua;Nicarágua;Central;MÓV-ME-10000476;Móveis;Mesas;Chromcraft Mesa de conferência, Montado;4662,2;4659,8;6;0,2;-0,72;23312,68
8235;US-2021-151834;23/07/2021;25/07/2021;Primeira classe;LO-16840;Lavinia Oliveira;Varejo;Mar del Plata;Província de Buenos Aires;Argentina;Sul;MÓV-ME-10004838;Móveis;Mesas;HON Mesa de centro, Preto;1979,8;1977,4;2;0,7;-2696;-713,8
3214;MX-2020-134005;02/06/2020;06/06/2020;Classe padrão;VB-21190;Vinícius Barbosa;Grande Empresa;Porto Alegre;Rio Grande do Sul;Brasil;Sul;MÓV-ME-10000768;Móveis;Mesas;Bevis Mesa redonda, Retangular;3232,2;3229,8;3;0,2;-1444,44;5022,36
3301;US-2021-154361;10/11/2021;16/11/2021;Classe padrão;AD-10195;Alex Dias;Grande Empresa;Atlixco;Puebla;México;Norte;MÓV-ME-10000768;Móveis;Mesas;Bevis Mesa redonda, Retangular;3232,2;3229,8;3;0,2;-1444,44;5022,36
5667;US-2021-154781;09/10/2021;10/10/2021;Primeira classe;NS-19330;Nicole Sousa;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-ME-10000268;Móveis;Mesas;Lesro Mesa para computador, Retangular;2754,4;2752;4;0,2;-1931,52;6334,08
10136;US-2019-147543;22/07/2019;26/07/2019;Segunda classe;BG-11710;Bruna Goncalves;Varejo;Limoeiro do Norte;Ceará;Brasil;Sul;TEC-CO-10000790;Tecnologia;Copiadoras;Hewlett Copiadora, Colorida;1502,4;1500;4;0,602;1313,7008;1313,7008
2822;MX-2021-156566;22/01/2021;26/01/2021;Classe padrão;GM-14500;Gabrielle Melo;Varejo;Arraiján;Panamá;Panamá;Central;TEC-CO-10001622;Tecnologia;Copiadoras;Canon Fax, Colorida;2132,2;2129,8;3;0,402;1695,3668;1695,3668
5335;US-2021-116778;01/03/2021;03/03/2021;Segunda classe;JC-16030;Júlio Cardoso;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-CO-10001622;Tecnologia;Copiadoras;Canon Fax, Colorida;2132,2;2129,8;3;0,402;1695,3668;1695,3668
5153;US-2019-155439;29/04/2019;06/05/2019;Classe padrão;AA-10675;André Araujo;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-CO-10001424;Tecnologia;Copiadoras;Canon Fax sem fio, Par;1868,2;1865,8;8;0,402;10210,9296;10210,9296
5391;US-2021-100146;03/11/2021;07/11/2021;Classe padrão;VC-21670;Vitoria Cunha;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-AC-10001623;Material de escritório;Eletrônicos;Breville Geladeira, Vermelho;3427,6;2077,32;1;0,4;-1347,88;-1347,88
3678;US-2018-112417;20/12/2018;24/12/2018;Classe padrão;IC-15190;Isabela Carvalho;Varejo;La Ceiba;Atlántida;Honduras;Central;MÓV-ME-10000784;Móveis;Mesas;HON Mesa para computador, Montado;1975;1972,6;3;0,7;-2962,74;989,66
1466;US-2020-138758;24/03/2020;26/03/2020;Primeira classe;LC-17575;Lucas Correia;Varejo;San Miguelito;Panamá;Panamá;Central;TEC-CO-10002556;Tecnologia;Copiadoras;Brother Fax sem fio, Colorida;2383;2380,6;3;0,402;2167,19;2167,19
1463;US-2021-154991;18/10/2021;23/10/2021;Segunda classe;MR-18520;Marisa Rodrigues;Grande Empresa;Caracas;Distrito Capital;Venezuela;Sul;MÓV-ME-10001414;Móveis;Mesas;Bevis Mesa de madeira, Montado;3032,2;3029,8;1;0,7;-1962,04;-1959,64
3467;US-2019-103254;10/03/2019;14/03/2019;Classe padrão;IA-15100;Igor Araujo;Varejo;Moca;Espaillat;República Dominicana;Caribe;TEC-MÁ-10003081;Tecnologia;Máquinas;StarTech Impressora, Vermelho;1638,2;1519,92;3;0,7;-115,88;-115,88
5808;US-2018-156034;10/12/2018;14/12/2018;Classe padrão;BG-11680;Bruna Gomes;Grande Empresa;Celaya;Guanajuato;México;Norte;MÓV-ME-10001851;Móveis;Mesas;Barricks Mesa para computador, Branco;2976,2;2973,8;5;0,2;-2080,2;9827
190;MX-2020-148453;21/12/2020;23/12/2020;Primeira classe;DM-12715;Danilo Melo;Varejo;Soacha;Cundinamarca;Colômbia;Sul;MÓV-ME-10001403;Móveis;Mesas;HON Mesa de conferência, Preto;4976;4973,6;2;0,2;-122,88;4855,52
3891;US-2021-164476;26/12/2021;30/12/2021;Classe padrão;LB-17875;Luiza Barros;Pequenas e Medias Empresas;David;Chiriquí;Panamá;Central;TEC-AC-10003597;Tecnologia;Acessórios;Belkin Roteador, Reciclado;1710,4;5131,2;5;0,4;-3420,8;3423,2
4301;US-2018-101091;10/01/2018;16/01/2018;Classe padrão;JL-15700;Júlia Lima;Varejo;Valencia;Carabobo;Venezuela;Sul;TEC-CO-10002466;Tecnologia;Copiadoras;Sharp Fax sem fio, Digital;2346,8;2344,4;3;0,402;1908,0976;1908,0976
220;US-2018-128776;29/12/2018;31/12/2018;Segunda classe;PM-19510;Pedro Martins;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-TE-10004881;Tecnologia;Telefones;Samsung Carregador, Embalagem tipo bulk;3690,2;16966,4;5;0,2;-1484,6;13278,6
1521;US-2021-140452;10/11/2021;16/11/2021;Classe padrão;VP-21745;Vitória Pinto;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;TEC-CO-10000667;Tecnologia;Copiadoras;HP Fax sem fio, Par;2065,4;2063;5;0,402;5117,186;5117,186
4797;US-2019-114524;04/09/2019;08/09/2019;Classe padrão;LR-16900;Leila Rocha;Varejo;Salvador;Bahia;Brasil;Sul;TEC-CO-10004220;Tecnologia;Copiadoras;Brother Fax sem fio, Vermelho;2061;2058,6;3;0,602;942,3996;942,3996
2499;US-2018-146927;27/09/2018;01/10/2018;Classe padrão;MC-18640;Mateus Carvalho;Grande Empresa;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-AC-10004810;Material de escritório;Eletrônicos;KitchenAid Geladeira, Vermelho;3167,8;4223,52;2;0,4;1058,12;1058,12
6340;MX-2018-161963;27/12/2018;29/12/2018;Segunda classe;RA-19855;Rebeca Araujo;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-MÁ-10003628;Tecnologia;Máquinas;Epson Impressora de crachás, Branco;1055,2;2020,32;6;0,7;967,52;967,52
817;US-2019-116925;29/12/2019;03/01/2020;Classe padrão;VC-21265;Vinícius Cunha;Grande Empresa;Valencia;Carabobo;Venezuela;Sul;TEC-TE-10001342;Tecnologia;Telefones;Nokia Carregador, Tamanho real;3271,8;7648,2;3;0,4;-2167,2;4378,8
2966;US-2018-166436;19/05/2018;24/05/2018;Classe padrão;VD-21445;Vitór Dias;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AC-10000354;Material de escritório;Eletrônicos;Breville Geladeira, Preto;3216,4;13833,6;5;0,2;10619,6;10619,6
4415;US-2021-101063;09/10/2021;09/10/2021;No mesmo dia;MO-19015;Miguel Oliveira;Varejo;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MAT-AC-10000354;Material de escritório;Eletrônicos;Breville Geladeira, Preto;3216,4;4150,08;2;0,4;936,08;936,08
345;MX-2019-113502;17/03/2019;21/03/2019;Classe padrão;TP-20980;Tomás Pinto;Grande Empresa;Ituiutaba;Minas Gerais;Brasil;Sul;MÓV-ME-10004157;Móveis;Mesas;Barricks Mesa de conferência, Branco;5031,4;5029;3;0,2;-545,88;9519,32
10041;US-2018-159436;03/04/2018;07/04/2018;Segunda classe;EA-13480;Emily Alves;Pequenas e Medias Empresas;Limoeiro do Norte;Ceará;Brasil;Sul;MAT-AC-10000803;Material de escritório;Eletrônicos;KitchenAid Forno, Preto;2544,2;4556,64;3;0,6;2014,84;2014,84
8898;US-2018-115392;04/03/2018;11/03/2018;Classe padrão;CA-11860;Caio Almeida;Varejo;San Pedro Sula;Cortés;Honduras;Central;TEC-CO-10000626;Tecnologia;Copiadoras;Sharp Fax, Par;1734,6;1732,2;7;0,402;6518,406;6518,406
2442;US-2020-131296;09/08/2020;09/08/2020;No mesmo dia;CF-12295;Carlos Ferreira;Varejo;Quilmes;Província de Buenos Aires;Argentina;Sul;TEC-CO-10002086;Tecnologia;Copiadoras;Brother Fax sem fio, Par;2348,8;2346,4;4;0,402;3694,3568;3694,3568
6988;MX-2020-101077;02/06/2020;08/06/2020;Classe padrão;PC-19450;Paulo Cavalcanti;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-TE-10004881;Tecnologia;Telefones;Samsung Carregador, Embalagem tipo bulk;3690,2;23752,96;7;0,2;-2078,44;20065,16
7987;US-2021-147368;29/12/2021;04/01/2022;Classe padrão;AS-10660;Ana Sousa;Varejo;Carrefour;Ouest;Haiti;Caribe;MÓV-ME-10001830;Móveis;Mesas;Lesro Mesa para computador, Branco;2497,2;2494,8;2;0,7;-3272,28;-772,68
8366;US-2018-119634;15/10/2018;19/10/2018;Classe padrão;MC-17980;Manuela Cunha;Grande Empresa;Guanare;Portuguesa;Venezuela;Sul;MAT-AR-10002439;Material de escritório;Armazenamento;Eldon Armários, Tamanho real;1293,4;7125,84;9;0,4;-4514,76;5834,84
2601;US-2021-157315;23/09/2021;27/09/2021;Classe padrão;GG-14770;Giovanna Gomes;Pequenas e Medias Empresas;Cidade do Panamá;Panamá;Panamá;Central;TEC-TE-10001046;Tecnologia;Telefones;Cisco Carregador, Embalagem tipo bulk;4213;2605,92;1;0,4;-1607,08;-1604,68
9413;US-2021-102750;18/11/2021;20/11/2021;Segunda classe;VS-21115;Victor Souza;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-TE-10001046;Tecnologia;Telefones;Cisco Carregador, Embalagem tipo bulk;4213;2605,92;1;0,4;-1607,08;-1604,68
71;US-2021-120194;12/09/2021;19/09/2021;Classe padrão;VD-21445;Vitór Dias;Grande Empresa;Abreu e Lima;Pernambuco;Brasil;Sul;MÓV-ME-10001141;Móveis;Mesas;Chromcraft Mesa de conferência, Retangular;5047,4;5045;2;0,2;-812,24;4237,56
3549;MX-2021-137442;21/10/2021;23/10/2021;Segunda classe;VF-21280;Vinicius Fernandes;Varejo;São Paulo;São Paulo;Brasil;Sul;MÓV-ME-10001141;Móveis;Mesas;Chromcraft Mesa de conferência, Retangular;5047,4;5045;2;0,2;-812,24;4237,56
7959;US-2021-145499;25/07/2021;01/08/2021;Classe padrão;JB-15790;Julian Barbosa;Varejo;San Miguelito;Panamá;Panamá;Central;MÓV-ME-10002394;Móveis;Mesas;Barricks Mesa de centro, Retangular;1914,2;1911,8;3;0,7;-3948,18;-117,38
3856;MX-2021-159667;25/11/2021;30/11/2021;Classe padrão;CS-12415;Carolina Silva;Varejo;Cidade do Panamá;Panamá;Panamá;Central;TEC-CO-10003064;Tecnologia;Copiadoras;Sharp Copiadora, Colorida;1573,6;1571,2;7;0,402;5149,8416;5149,8416
9719;US-2018-144078;22/05/2018;25/05/2018;Primeira classe;FC-14140;Fábio Cavalcanti;Pequenas e Medias Empresas;Maracaibo;Zulia;Venezuela;Sul;MAT-AC-10000883;Material de escritório;Eletrônicos;Hoover Geladeira, Prata;2740,6;10540,2;5;0,4;7802;7802
4696;US-2018-155810;26/05/2018;31/05/2018;Classe padrão;NS-19210;Nicolas Souza;Grande Empresa;Ciudad Choluteca;Choluteca;Honduras;Central;MÓV-ME-10002011;Móveis;Mesas;Chromcraft Mesa de madeira, Preto;2637,8;2635,4;2;0,7;-3345,52;-705,32
7675;US-2021-110485;10/10/2021;15/10/2021;Segunda classe;KF-16435;Kauan Ferreira;Varejo;Arraiján;Panamá;Panamá;Central;TEC-TE-10003283;Tecnologia;Telefones;Motorola Carregador, Tamanho real;3434,6;7727,76;3;0,4;-2576,04;4295,56
9120;MX-2021-120189;26/06/2021;28/06/2021;Primeira classe;NR-19300;Nicole Ribeiro;Varejo;Serra;Espírito Santo;Brasil;Sul;MÓV-ME-10004706;Móveis;Mesas;Barricks Mesa de conferência, Montado;5088;5085,6;4;0,2;-969,6;14296,8
10167;US-2020-150574;25/06/2020;27/06/2020;Segunda classe;VB-21175;Vinicius Barbosa;Grande Empresa;São Miguel dos Campos;Alagoas;Brasil;Sul;MAT-AC-10002721;Material de escritório;Eletrônicos;Cuisinart Micro-ondas, Preto;1519,2;4446,24;6;0,6;2929,44;2929,44
3373;US-2020-131975;19/06/2020;25/06/2020;Classe padrão;DR-12670;Daniel Rodrigues;Varejo;Chincha Alta;Ica;Peru;Sul;MÓV-ME-10003318;Móveis;Mesas;Bevis Mesa de madeira, Preto;2774,8;2772,4;2;0,7;-3415,16;-637,96
1114;MX-2019-111024;18/12/2019;22/12/2019;Classe padrão;CD-12325;Carolina Dias;Pequenas e Medias Empresas;Yacuiba;Tarija;Bolívia;Sul;MÓV-ME-10001141;Móveis;Mesas;Chromcraft Mesa de conferência, Retangular;5047,4;5045;3;0,2;-1218,36;8878,84
2897;US-2018-125689;16/09/2018;21/09/2018;Classe padrão;DC-12895;Diego Costa;Varejo;David;Chiriquí;Panamá;Central;MAT-AC-10004810;Material de escritório;Eletrônicos;KitchenAid Geladeira, Vermelho;3167,8;6335,28;3;0,4;3169,88;3169,88
6668;US-2020-161088;26/04/2020;03/05/2020;Classe padrão;AS-10660;Ana Sousa;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-ME-10002663;Móveis;Mesas;Barricks Mesa de madeira, Branco;1799,8;1797,4;6;0,7;-4569,36;4432,04
8266;US-2020-119305;12/06/2020;17/06/2020;Classe padrão;LS-17785;Luís Sousa;Grande Empresa;Córdoba;Córdoba;Argentina;Sul;TEC-CO-10002270;Tecnologia;Copiadoras;Hewlett Fax, Vermelho;2120,8;2118,4;5;0,402;4222,792;4222,792
8541;US-2021-169376;06/10/2021;10/10/2021;Classe padrão;MA-18685;Matheus Almeida;Pequenas e Medias Empresas;Lima;Lima;Peru;Sul;MÓV-ME-10000003;Móveis;Mesas;Lesro Mesa de madeira, Montado;2032;2029,6;4;0,7;-4376,8;1721,6
357;US-2020-151379;29/06/2020;02/07/2020;Primeira classe;AC-10375;Aline Cavalcanti;Varejo;Lima;Lima;Peru;Sul;MÓV-ME-10002608;Móveis;Mesas;Barricks Mesa de treinamento, Retangular;2084,8;2082,4;3;0,7;-4359,18;-187,18
8566;US-2020-104017;13/10/2020;18/10/2020;Classe padrão;JA-15655;Júlia Azevedo;Grande Empresa;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;MÓV-ME-10003409;Móveis;Mesas;Bevis Mesa de conferência, Retangular;3378,4;3376;2;0,7;-3071,48;309,32
4545;MX-2021-131814;06/06/2021;10/06/2021;Classe padrão;DS-12850;Davi Santos;Varejo;Buenos Aires;Cidade Autônoma de Buenos Aires;Argentina;Sul;TEC-CO-10002086;Tecnologia;Copiadoras;Brother Fax sem fio, Par;2348,8;2346,4;5;0,402;5204,546;5204,546
5736;MX-2021-114727;06/10/2021;13/10/2021;Classe padrão;RF-20140;Ryan Fernandes;Grande Empresa;Maracaibo;Zulia;Venezuela;Sul;TEC-CO-10002086;Tecnologia;Copiadoras;Brother Fax sem fio, Par;2348,8;2346,4;5;0,402;5204,546;5204,546
1846;US-2021-132717;19/05/2021;23/05/2021;Classe padrão;CF-12340;Carolina Ferreira;Grande Empresa;Caracas;Distrito Capital;Venezuela;Sul;TEC-TE-10001448;Tecnologia;Telefones;Samsung Carregador, Tamanho real;3569,8;7649,28;3;0,4;-3060,12;4081,88
